latitude,longitude,building_type,construction_quality
38.8359985351562,-122.813667297363,Commercial,Medium
44.325,-114.062666666667,Critical,Low
38.8386650085449,-122.837333679199,Industrial,Low
38.7876663208008,-122.767501831055,Industrial,Low
38.8381652832031,-122.808166503906,Residential,High
38.84,-122.838,Critical,High
37.7226,-117.3288,Commercial,Medium
64.6125,-148.371,Critical,Medium
52.6706666666667,-169.916166666667,Critical,Low
51.811,-178.820833333333,Critical,High
38.2129,-117.7569,Residential,Low
61.013,-150.4429,Residential,Low
65.273,-148.9396,Industrial,Medium
-6.2276,147.8466,Industrial,Low
38.8421669006348,-122.823165893555,Residential,Medium
36.714,-121.362833333333,Commercial,Low
62.5601,-153.1013,Critical,High
38.8256683349609,-122.813163757324,Critical,Medium
61.2666666666667,-152.1935,Commercial,High
62.8803,-151.1893,Residential,Low
19.3986663818359,-155.285171508789,Commercial,Low
46.195,-122.18683333333334,Residential,High
55.1296666666667,-162.147333333333,Residential,High
35.7295,-117.5428333,Industrial,Low
36.1121667,-117.8806667,Commercial,Medium
38.8240013122559,-122.841003417969,Commercial,High
58.6253,-153.9115,Critical,Medium
19.219165802002,-155.501327514648,Residential,High
35.0105,-97.6705,Residential,High
38.828,-122.812,Industrial,Medium
36.7222,-116.3062,Residential,High
52.6876666666667,-169.904,Critical,High
-8.4055,115.9719,Critical,Low
38.8038330078125,-122.8125,Industrial,High
31.632,-104.508,Industrial,Medium
35.5358333,-117.508,Critical,Low
61.6336,-150.9262,Industrial,High
37.3166,-114.6433,Commercial,High
38.8419990539551,-122.838996887207,Commercial,High
62.8776,-149.6086,Industrial,Low
35.9016667,-118.2923333,Industrial,Medium
52.7096666666667,-169.863333333333,Industrial,Low
19.2328333333333,-155.3525,Residential,Medium
47.6393333333333,-113.369833333333,Residential,High
33.3026667,-116.2093333,Industrial,Low
37.7083,-117.3253,Residential,Low
36.9205,-116.125,Residential,Medium
38.8358345031738,-122.816833496094,Commercial,Low
32.9186667,-115.5261667,Industrial,High
61.9138,-150.9248,Industrial,Medium
60.3018,-147.5592,Residential,Medium
32.9243333,-115.5283333,Commercial,High
62.3656,-149.0608,Industrial,Low
62.3357,-149.1564,Residential,High
62.3586,-149.1356,Industrial,Low
53.8718333333333,-166.86,Industrial,High
19.2801666666667,-155.366,Industrial,Low
33.5855,-116.8075,Industrial,High
53.883,-166.911666666667,Industrial,Medium
60.3131,-141.1497,Residential,Low
38.8221664428711,-122.843330383301,Commercial,Low
61.245,-152.1615,Residential,Medium
31.631,-104.493,Residential,Medium
19.0834999084473,-155.419006347656,Commercial,High
60.0166666666667,-153.1055,Industrial,Medium
38.816333770752,-122.821662902832,Commercial,Medium
61.2553333333333,-152.220666666667,Commercial,Medium
37.3566666666667,-89.2833333333333,Commercial,Low
61.2706666666667,-152.199,Critical,Medium
64.5192,-149.4521,Industrial,Low
59.7862,-148.7208,Commercial,High
33.575,-116.811,Industrial,Medium
33.5748333,-116.8155,Commercial,Low
38.7938346862793,-122.75700378418,Residential,High
32.935,-115.5305,Critical,High
32.9243333,-115.533,Commercial,Medium
33.587,-116.8048333,Critical,Medium
58.1728333333333,-155.3565,Residential,Medium
32.923,-115.5375,Industrial,High
61.5029,-147.929,Commercial,Medium
19.3138333333333,-64.6431666666667,Critical,Low
31.946,-103.374,Commercial,High
51.8076666666667,-178.797833333333,Industrial,Low
32.925,-115.5281667,Residential,Medium
38.8358345031738,-122.794998168945,Commercial,High
32.9295,-115.5251667,Residential,High
19.4776668548584,-155.952835083008,Residential,Low
59.9989,-151.5227,Critical,High
38.8390007019043,-122.80249786377,Residential,Medium
58.233,-155.100833333333,Industrial,High
19.1356658935547,-155.482498168945,Residential,Low
38.8406677246094,-122.810668945312,Residential,Low
8.7708,150.5684,Residential,Medium
35.00266667,-97.6665,Critical,Medium
51.7271666666667,-178.840333333333,Residential,Medium
19.3759994506836,-155.227828979492,Critical,Low
60.8765,-151.274,Industrial,Medium
33.2986667,-116.2056667,Commercial,Low
60.0283333333333,-153.077666666667,Commercial,High
-28.6751,-71.6544,Critical,Medium
54.122,-165.965833333333,Critical,Medium
23.1733,143.8224,Residential,High
40.0408,-119.588,Critical,Medium
32.9225,-115.5373333,Commercial,Low
38.8266677856445,-122.78466796875,Critical,Low
-4.584,-77.6182,Industrial,Low
38.7818336486816,-122.7431640625,Commercial,High
48.3925,-124.65416666666668,Critical,High
61.2788333333333,-152.283333333333,Critical,High
61.4978,-149.9298,Residential,Low
63.1335,-150.6804,Commercial,High
59.3136,-153.4237,Industrial,High
38.7938346862793,-122.728164672852,Industrial,Medium
23.9928,121.7135,Critical,Low
-23.0002,69.5701,Residential,Medium
17.9045,-66.7936666666667,Residential,Low
46.8921666666667,-112.524833333333,Residential,High
23.1274,143.6841,Industrial,Medium
-6.5639,129.778,Residential,High
19.0468333333333,-155.638,Industrial,Low
34.98616667,-97.69083333,Commercial,High
-0.3675,121.9953,Critical,High
58.2201666666667,-155.346333333333,Critical,Medium
54.131,-165.915333333333,Industrial,Medium
38.8376655578613,-122.803001403809,Commercial,Medium
38.8110008239746,-122.822830200195,Industrial,Low
47.52316666666667,-121.43183333333332,Commercial,Low
38.8283348083496,-122.813499450684,Critical,High
19.2676658630371,-155.401000976562,Industrial,Medium
38.7971649169922,-122.779663085938,Critical,Medium
35.638,-98.0935,Residential,High
54.1246666666667,-165.9635,Industrial,Low
38.7968330383301,-122.777336120605,Industrial,Low
38.8183326721191,-122.764999389648,Industrial,High
48.7695,-122.54966666666668,Critical,Medium
38.805,-122.784,Residential,Low
-20.6131,-177.8371,Residential,Medium
38.8321647644043,-122.819664001465,Residential,Medium
60.0131666666667,-153.092333333333,Commercial,High
38.8141670227051,-122.825836181641,Critical,Low
61.153,-151.0876,Commercial,Low
37.2698333333333,-122.2195,Residential,High
59.8894,-152.2744,Commercial,Low
46.9415,-121.96183333333332,Commercial,High
61.2526666666667,-152.170666666667,Industrial,Medium
61.2506,-152.1904,Commercial,High
63.2202,-151.394,Critical,Medium
38.7934989929199,-122.78150177002,Residential,High
61.2475,-152.181666666667,Commercial,Medium
33.4375,45.6862,Commercial,Low
38.8088333333333,-122.8125,Industrial,High
58.1701666666667,-155.340166666667,Industrial,High
61.2798333333333,-152.199,Critical,Low
31.744,-104.235,Industrial,Medium
37.4399,-116.9315,Commercial,Low
44.8515,-123.65916666666666,Commercial,Low
62.2482,-154.1261,Critical,High
52.7331666666667,-169.884166666667,Residential,Medium
52.7305,-169.880666666667,Residential,High
37.4851666666667,-121.809,Residential,High
17.9396666666667,-66.851,Residential,Medium
35.92,-121.241666666667,Residential,Medium
58.2433333333333,-155.1035,Commercial,Medium
19.3773326873779,-155.220672607422,Critical,Low
35.0341667,-117.6695,Commercial,Low
23.9303,122.3805,Industrial,Medium
35.64,-98.09983333,Residential,Medium
52.7155,-169.897166666667,Critical,Low
59.305,-152.7411,Industrial,Medium
-52.2671,13.598,Critical,Medium
61.6595,-150.2769,Commercial,High
52.7046666666667,-169.926833333333,Commercial,Low
34.1171667,-117.3265,Commercial,Low
37.4846666666667,-121.809666666667,Residential,Medium
33.578,-116.809,Industrial,Low
61.0755,-150.2521,Critical,High
58.4363333333333,-154.863333333333,Residential,High
38.8426666666667,-122.827,Commercial,Low
-46.9485,33.3381,Residential,Medium
40.0744,-119.7757,Industrial,Medium
46.933166666666665,-121.9685,Critical,High
38.8001670837402,-122.770332336426,Commercial,High
46.93783333333333,-121.95916666666666,Commercial,Medium
52.7081666666667,-169.909,Commercial,High
54.1225,-165.960166666667,Commercial,Medium
38.8146667480469,-122.817497253418,Industrial,Medium
38.8279991149902,-122.813331604004,Residential,Low
37.4946666666667,-121.821333333333,Industrial,Low
47.0405,-122.03183333333334,Commercial,Medium
64.8129,-147.0358,Critical,High
32.4018333,-115.2343333,Critical,High
33.1266667,-116.401,Commercial,Medium
51.5446,-177.8642,Industrial,Medium
33.8621667,-117.5076667,Critical,High
35.54,-96.74916667,Critical,Low
19.3085,-155.217333333333,Critical,Low
33.9143333,-116.773,Residential,Medium
52.7113333333333,-169.915166666667,Residential,Low
31.736,-104.244,Critical,Low
-15.6889,168.7958,Industrial,Low
31.743,-104.251,Industrial,Medium
52.7033333333333,-169.913166666667,Industrial,High
31.737,-104.251,Industrial,Medium
52.6813333333333,-169.946833333333,Commercial,Medium
38.8279991149902,-122.814331054688,Critical,Medium
58.4241666666667,-154.358333333333,Residential,Low
38.826831817627,-122.814331054688,Residential,Medium
35.7153333,-117.5743333,Critical,Medium
56.9189,-156.2565,Critical,Low
62.9842,-150.5011,Residential,Medium
19.2695007324219,-155.367172241211,Critical,High
38.7864990234375,-122.768333435059,Commercial,Low
19.1598339080811,-155.476333618164,Critical,High
54.1211666666667,-165.953166666667,Commercial,Low
19.15016746521,-155.581665039062,Industrial,High
59.5458,-152.9931,Industrial,Low
32.4091667,-115.2378333,Residential,Low
32.4101667,-115.232,Critical,High
32.4135,-115.2405,Commercial,Medium
33.7526667,-117.1126667,Critical,Low
34.35666667,-96.82266667,Commercial,High
31.748,-104.248,Commercial,Low
32.116,-102.173,Industrial,Medium
38.8351669311523,-122.8193359375,Commercial,Low
39.4039,-119.8626,Residential,High
34.936,23.1239,Industrial,Low
39.4009,-119.8692,Commercial,High
54.1405,-165.958833333333,Critical,Low
23.3153,143.8503,Critical,Medium
46.0035,-112.465666666667,Residential,Medium
52.734,-169.909333333333,Residential,High
37.0821666666667,-121.502833333333,Critical,High
52.7236666666667,-169.887166666667,Industrial,High
52.0863333333333,-176.140833333333,Industrial,Low
31.625,-104.315,Residential,High
52.7395,-169.915666666667,Commercial,Low
52.5529,-169.8675,Commercial,Low
7.5772,126.1565,Commercial,Low
52.746,-169.884,Commercial,Low
41.5891666666667,-112.426833333333,Critical,Medium
38.8451666666667,-122.834,Residential,High
36.4936,-116.6558,Commercial,High
35.304,-118.5425,Commercial,Low
48.60716666666666,-123.03133333333334,Critical,Low
51.9381666666667,179.698333333333,Critical,High
48.303,-121.70716666666668,Critical,Low
35.6415,-98.09183333,Residential,High
19.1586666107178,-155.476333618164,Residential,Medium
63.5649,-169.8507,Commercial,High
35.0435,-118.3261667,Industrial,Low
52.6788333333333,-169.939,Commercial,Low
33.5788333,-116.8098333,Residential,Low
35.64466667,-98.11366667,Industrial,Low
60.001,-153.0625,Industrial,Medium
51.5214,-172.0231,Residential,Medium
38.7855,-122.725833333333,Residential,High
-21.1679,-179.5013,Industrial,Medium
31.66,-104.351,Industrial,Medium
52.694,-169.951833333333,Industrial,Low
36.6537,-116.2737,Industrial,High
39.817,-120.7313,Industrial,High
52.7345,-169.9005,Industrial,Medium
52.6861666666667,-169.929,Commercial,Medium
-27.8799,-176.6139,Residential,Medium
52.725,-169.8815,Residential,Medium
64.4882,-147.0001,Industrial,Low
52.5366,-169.9473,Commercial,Medium
52.683,-169.907666666667,Residential,Low
19.2138328552246,-155.490829467773,Critical,High
36.8476,-115.9756,Residential,Medium
64.4552,-146.9989,Commercial,Low
46.81,-123.44083333333332,Residential,High
33.5813333,-116.8043333,Commercial,High
63.4581,-148.9005,Commercial,Medium
47.089,-121.87433333333334,Industrial,High
35.588,-95.11316667,Critical,Medium
47.3698333333333,-113.049,Industrial,High
64.7463,-149.2476,Commercial,Medium
37.3282,-115.2889,Residential,Medium
52.7023333333333,-169.9035,Critical,Low
38.8431663513184,-122.823829650879,Residential,High
44.3591666666667,-115.179166666667,Residential,High
38.8419990539551,-122.879669189453,Industrial,Low
38.8171653747559,-122.82250213623,Critical,High
33.5861667,-116.801,Industrial,High
19.2164993286133,-155.400329589844,Industrial,High
33.583,-116.8071667,Critical,Low
62.8318,-150.6081,Critical,High
32.118,-102.19,Critical,Medium
38.8178329467773,-122.820167541504,Critical,High
38.84033203125,-122.877334594727,Commercial,Low
51.7641666666667,-177.455333333333,Industrial,Medium
38.8313331604004,-122.857330322266,Industrial,Low
52.713,-169.9,Commercial,High
38.8143348693848,-122.818832397461,Commercial,Medium
35.641,-98.09983333,Residential,Medium
44.3588333333333,-115.2065,Commercial,High
38.8153343200684,-122.822830200195,Residential,High
38.8318328857422,-122.816665649414,Critical,Low
-55.9461,-27.6483,Critical,Low
44.606,-111.1655,Residential,Medium
35.778,-117.5848333,Critical,High
46.18266666666667,-122.17616666666666,Industrial,High
36.8978,-115.923,Critical,Low
-10.1196,-74.6709,Residential,Low
-7.6085,123.6003,Industrial,Medium
64.4661,-146.9758,Industrial,Low
37.5614,21.642,Industrial,Medium
33.7548333,-116.1198333,Critical,High
15.5681,-95.0497,Residential,High
19.8943333333333,-156.396166666667,Industrial,Low
38.8139991760254,-122.761169433594,Commercial,Low
33.047,-115.9065,Industrial,Low
59.9382,-151.1475,Industrial,High
37.0409,-115.9937,Commercial,Low
33.0655,-116.0695,Commercial,Low
37.0401,-115.9889,Critical,Low
35.3043333,-118.5488333,Residential,High
-5.7461,148.6439,Commercial,Medium
19.2826671600342,-155.395660400391,Industrial,Low
19.3745,-155.226166666667,Critical,Low
34.004,-117.1756667,Critical,Medium
47.761833333333335,-122.01316666666666,Critical,Low
18.4722,-104.1156,Critical,Medium
38.836498260498,-122.81266784668,Industrial,Low
61.228,-141.1616,Residential,Low
58.9802,-153.2861,Commercial,Low
63.5296,-147.7289,Critical,Low
61.1884,-153.0838,Residential,High
31.676,-104.191,Critical,Low
62.9161,-149.5353,Commercial,Low
38.84033203125,-122.810165405273,Critical,Medium
19.1781666666667,-155.515166666667,Industrial,High
61.3021666666667,-152.273666666667,Critical,Low
63.1188,-149.3629,Industrial,Low
35.3048333,-118.545,Critical,Low
52.718,-169.947,Industrial,Low
38.8455009460449,-122.821502685547,Commercial,Medium
38.7836666666667,-122.759333333333,Commercial,Medium
35.8756667,-117.7123333,Industrial,High
32.117,-102.185,Critical,Low
37.2801666666667,-121.647833333333,Industrial,Low
19.1663333333333,-155.354833333333,Industrial,Low
62.6254,-148.7707,Residential,Medium
60.0923,-153.316,Industrial,Low
38.821834564209,-122.76000213623,Commercial,Medium
19.1846675872803,-155.514663696289,Critical,Low
35.65516667,-98.09666667,Industrial,Medium
59.7296,-153.2307,Critical,High
38.785831451416,-122.71883392334,Residential,High
32.4278333,-115.2585,Residential,Medium
37.4619,-116.3504,Industrial,Low
32.4291667,-115.2451667,Commercial,Medium
32.6455,-115.7283333,Commercial,Low
52.7435,-169.8905,Industrial,Medium
38.8253326416016,-122.803497314453,Critical,Low
38.8328323364258,-122.801498413086,Commercial,High
60.0435,-153.118833333333,Critical,Medium
52.7126666666667,-169.896333333333,Industrial,High
64.8877,-149.181,Critical,Low
52.7221666666667,-169.9265,Residential,Low
18.2503333333333,-66.4205,Critical,Medium
35.9921666666667,-120.554833333333,Industrial,Medium
19.2126666666667,-155.379666666667,Residential,High
38.8236656188965,-122.802169799805,Residential,High
38.8491668701172,-122.786163330078,Residential,Medium
-35.4081,-73.2436,Industrial,Low
32.435,-115.2393333,Commercial,High
52.691,-169.940833333333,Commercial,High
51.8638333333333,-177.8025,Commercial,Medium
38.8346672058105,-122.818000793457,Residential,High
35.6668333,-117.5135,Critical,Low
38.8315010070801,-122.8193359375,Critical,Low
28.521,-98.554,Industrial,Low
37.3581666666667,-121.718666666667,Residential,Medium
32.4273333,-115.2463333,Residential,Low
44.3707,-115.1944,Critical,Low
60.3242,-141.1022,Critical,High
35.7478333,-117.5666667,Industrial,Low
33.5768333,-116.8101667,Industrial,High
33.816,-117.6405,Industrial,Low
32.4255,-115.2365,Residential,High
60.8281,-149.8309,Industrial,High
35.6456667,-117.4518333,Residential,Low
38.8129997253418,-122.799331665039,Commercial,High
32.44,-115.2265,Commercial,High
39.4108,-118.1755,Industrial,High
61.7035,-149.7817,Residential,Medium
60.0028333333333,-153.068166666667,Residential,Medium
38.8354988098145,-122.81916809082,Critical,High
60.0399,-151.9723,Residential,Medium
59.8283,-152.8785,Critical,Low
63.2387,-151.3437,Residential,Low
38.8251647949219,-122.785003662109,Commercial,Low
33.2428333,-117.4656667,Commercial,High
38.8143348693848,-122.824836730957,Residential,High
51.8615,-177.799,Industrial,Medium
63.9595,-146.8326,Commercial,Low
38.8221664428711,-122.810333251953,Residential,Medium
38.8348350524902,-122.81583404541,Critical,High
47.48433333333333,-122.03116666666666,Residential,Medium
34.5036667,-116.5035,Critical,Low
58.9821,-152.8563,Residential,High
46.19316666666667,-122.187,Residential,Medium
34.5186667,-119.1385,Commercial,Medium
60.9065,-151.7266,Industrial,High
35.00583333,-97.67283333,Commercial,Low
18.0336666666667,-68.3233333333333,Residential,Medium
31.942,-103.778,Critical,High
41.5796666666667,-112.4065,Industrial,Low
19.142,-155.491833333333,Commercial,High
60.5196666666667,-152.525,Industrial,Medium
-5.801,112.5206,Residential,Medium
38.1855,-118.845,Industrial,High
38.7955017089844,-122.779167175293,Critical,Low
54.2211666666667,-165.729,Industrial,Low
38.8023333333333,-122.781333333333,Industrial,High
53.8545,-166.464666666667,Industrial,Medium
32.4206667,-115.2371667,Industrial,Medium
36.7773,-116.2651,Residential,High
36.0935,-117.8748333,Critical,Medium
38.8223342895508,-122.841667175293,Residential,Low
51.7055,-179.081166666667,Critical,Low
54.1398333333333,-165.961333333333,Residential,Low
52.6806666666667,-169.938166666667,Residential,Medium
36.7764,-116.2785,Industrial,Low
52.7335,-169.901,Critical,High
35.8881667,-117.6851667,Industrial,Low
38.7936666666667,-122.749,Residential,Medium
33.0583333,-116.4265,Commercial,Low
33.7806667,-116.1463333,Industrial,High
63.4859,-148.9318,Residential,High
38.8046666666667,-122.8005,Residential,Low
35.163,-101.118,Critical,High
52.6985,-169.8715,Residential,Medium
52.7205,-169.881333333333,Critical,Low
19.2573337554932,-155.401168823242,Residential,Low
38.8376655578613,-122.829330444336,Critical,High
61.9053,-151.765,Residential,Low
33.6646667,-116.7145,Commercial,High
55.6669,-149.2535,Industrial,High
40.415,-121.1745,Commercial,Low
33.9958333,-116.8033333,Industrial,Low
38.8115005493164,-122.820831298828,Industrial,Medium
52.7291666666667,-169.897333333333,Residential,Low
43.3096,-126.9582,Commercial,Medium
63.3638,-149.8162,Residential,High
32.4185,-115.231,Residential,Low
38.8175010681152,-122.798667907715,Industrial,Low
32.4296667,-115.217,Industrial,Medium
32.4358333,-115.228,Industrial,Low
32.4348333,-115.2281667,Industrial,Medium
54.1193333333333,-165.946833333333,Industrial,Medium
32.4513333,-116.26,Critical,Low
38.816333770752,-122.814002990723,Residential,Medium
32.4046667,-115.2655,Commercial,High
35.89666667,-97.34666667,Critical,Medium
40.085,-121.562833333333,Commercial,High
38.8208333333333,-122.755666666667,Residential,Medium
60.0671,-152.9861,Critical,Low
46.53366666666667,-122.64783333333334,Critical,Medium
52.7311666666667,-169.899,Industrial,High
52.6905,-169.925,Commercial,Medium
52.6948333333333,-169.875833333333,Industrial,Low
38.8246650695801,-122.765830993652,Commercial,Low
52.7116666666667,-169.909333333333,Critical,Medium
52.6848333333333,-169.938833333333,Industrial,Medium
38.824333190918,-122.765167236328,Industrial,Low
33.0281667,-116.3586667,Commercial,Medium
32.9136667,-116.2431667,Commercial,Medium
38.8245010375977,-122.764999389648,Residential,Medium
52.7356666666667,-169.895,Industrial,High
36.7809,-116.0957,Industrial,High
54.0421666666667,-166.141666666667,Residential,Low
52.7348333333333,-169.8835,Critical,Low
-37.2324,52.3941,Critical,Medium
52.6893333333333,-169.929666666667,Critical,Medium
35.5275,-96.76166667,Commercial,Medium
-3.9666,-103.7702,Critical,Low
34.617,-95.83216667,Critical,High
44.6263333333333,-112.4295,Residential,Low
38.8190002441406,-122.804496765137,Industrial,Medium
38.8181648254395,-122.805000305176,Critical,High
61.5053,-150.8757,Critical,Medium
35.52916667,-96.768,Commercial,Medium
35.523,-96.76766667,Critical,Low
58.3336,-155.0589,Commercial,Medium
45.9027,-74.6616,Critical,Low
52.7415,-169.891833333333,Commercial,Medium
52.7348333333333,-169.903333333333,Commercial,Low
52.7431666666667,-169.8895,Critical,Low
38.7898333333333,-122.7675,Critical,Low
38.8246650695801,-122.85383605957,Commercial,Medium
39.628,-120.4715,Commercial,Medium
61.6381,-148.0421,Commercial,High
32.4255,-115.2353333,Industrial,Medium
63.0493,-151.5989,Critical,Medium
35.6455,-98.10566667,Residential,Medium
60.3366,-150.9739,Critical,High
32.4213333,-115.2171667,Commercial,Low
1.2548,-30.5633,Commercial,Medium
62.5749,-150.0523,Critical,High
33.9883333,-116.8198333,Critical,Low
34.98933333,-97.67533333,Commercial,High
61.6689,-148.0241,Commercial,Medium
60.919,-149.6593,Critical,Low
58.1316,-154.2646,Industrial,Low
47.619166666666665,-120.24433333333332,Residential,Medium
32.119,-102.187,Commercial,Medium
38.8166656494141,-122.821166992188,Residential,Medium
40.0552,-119.6717,Industrial,Medium
35.6205,-90.4213333333333,Industrial,High
-33.4002,-68.525,Industrial,High
18.8585,-155.642,Industrial,Low
0.9271,123.8264,Critical,Medium
32.4196667,-115.2153333,Commercial,High
-11.6074,165.2327,Critical,High
32.115,-102.182,Commercial,Medium
38.8203315734863,-122.788497924805,Commercial,Medium
36.7524,-116.28,Residential,Low
38.8198318481445,-122.788330078125,Industrial,Medium
57.3781,-157.1106,Commercial,High
43.7905,-121.15266666666666,Industrial,Low
19.2943333333333,-155.442833333333,Residential,High
60.0038333333333,-153.067,Residential,Low
60.1525,-153.1556,Critical,Medium
32.4315,-115.223,Industrial,High
43.6551,-127.9006,Industrial,High
32.426,-115.2416667,Residential,Low
38.7941665649414,-122.749664306641,Industrial,High
34.0035,-117.254,Residential,Medium
38.8313331604004,-122.817497253418,Industrial,Medium
32.4046667,-115.2605,Commercial,High
14.489,-92.5106,Commercial,Medium
38.7866668701172,-122.745666503906,Critical,High
38.7841682434082,-122.753997802734,Residential,Low
64.4772,-146.9863,Residential,Medium
52.9393,107.3315,Industrial,Low
33.5836667,-116.8078333,Residential,Medium
33.5786667,-116.7966667,Critical,High
33.5846667,-116.8051667,Commercial,Medium
31.722,-104.306,Critical,High
59.4233,-139.0705,Industrial,Medium
46.6585,-111.414333333333,Critical,Medium
46.8678333333333,-112.520166666667,Industrial,Low
38.8415,-122.8215,Industrial,Medium
46.93333333333333,-121.96116666666668,Industrial,Low
53.8518333333333,-166.858333333333,Critical,High
33.4676667,-117.076,Industrial,Low
61.3131,-149.7173,Commercial,Low
36.7642,-116.2511,Residential,Low
60.04,-153.036166666667,Critical,Medium
41.5941666666667,-112.399833333333,Critical,Medium
60.0278333333333,-152.8975,Commercial,Medium
60.4728333333333,-152.737166666667,Industrial,Medium
11.0067,138.8699,Industrial,Low
41.5918333333333,-112.3975,Industrial,High
33.0908333,-115.6025,Industrial,High
38.7828330993652,-122.755836486816,Critical,Medium
46.9385,-121.9565,Commercial,Low
46.931333333333335,-121.9715,Industrial,Low
46.9385,-121.96516666666666,Residential,Low
64.4865,-146.8949,Critical,High
5.2858,36.7419,Residential,Low
-27.811,-72.0777,Residential,Medium
51.5202,-179.2805,Industrial,Low
46.19916666666666,-122.1905,Critical,High
59.9861666666667,-153.097166666667,Industrial,High
36.6966,-115.8612,Industrial,Medium
31.668,-104.194,Critical,Low
46.934333333333335,-121.96133333333331,Commercial,Medium
61.5533,-154.1134,Critical,Medium
38.7863349914551,-122.769836425781,Residential,Low
32.3955,-115.2496667,Commercial,Medium
32.399,-115.2626667,Commercial,High
38.2071647644043,-122.481834411621,Residential,Medium
60.0553333333333,-153.105833333333,Residential,Low
33.5808333,-116.8068333,Residential,High
32.4325,-115.2396667,Industrial,High
59.853,-151.7944,Industrial,Medium
58.2768333333333,-154.996333333333,Critical,Low
35.67,-97.42183333,Residential,Low
32.4126667,-115.2623333,Residential,High
32.3951667,-115.2508333,Critical,Medium
36.61,-121.252,Industrial,Low
32.428,-115.2321667,Industrial,Medium
56.2801,164.0972,Commercial,High
35.3035,-118.5428333,Industrial,Medium
32.3938333,-115.2471667,Residential,High
32.3806667,-115.2545,Critical,Low
32.4158333,-115.2466667,Residential,Medium
-11.6476,-75.8091,Industrial,Low
32.4241667,-115.239,Residential,Low
60.2231,-151.2719,Industrial,High
61.865,-149.2836,Industrial,Low
38.8193321228027,-122.808502197266,Commercial,Medium
38.7582,-119.5725,Commercial,Low
60.009,-153.079333333333,Commercial,Low
38.8421669006348,-122.879997253418,Residential,Medium
32.4188333,-115.2566667,Residential,High
32.4108333,-115.2536667,Residential,High
60.0036666666667,-153.075166666667,Commercial,Medium
61.5112,-150.0825,Industrial,Low
19.3723335266113,-155.216995239258,Critical,Medium
38.8134994506836,-122.824333190918,Industrial,Medium
-10.5686,-73.9543,Commercial,Low
38.8366661071777,-122.810333251953,Commercial,Medium
32.4115,-115.247,Critical,Medium
32.4271667,-115.2305,Critical,High
38.7878341674805,-122.768669128418,Commercial,Low
52.0541666666667,-176.143166666667,Residential,Medium
32.4261667,-115.227,Commercial,Medium
32.114,-102.188,Industrial,Medium
32.4238333,-115.2205,Commercial,High
32.407,-115.2136667,Industrial,Medium
32.4413333,-115.2175,Residential,Low
34.9366667,-119.0556667,Critical,Medium
33.5756667,-116.807,Industrial,Low
32.4228333,-115.2628333,Critical,Medium
-31.5003,-178.455,Residential,Medium
32.421,-115.2535,Residential,Medium
32.4108333,-115.2701667,Industrial,Medium
32.4236667,-115.2283333,Residential,High
32.4091667,-115.2606667,Industrial,Low
32.4013333,-115.255,Residential,High
32.3953333,-115.2371667,Residential,Low
32.409,-115.2548333,Commercial,Low
32.41,-115.2566667,Residential,Low
32.4185,-115.2678333,Residential,Medium
32.4113333,-115.2518333,Critical,Medium
32.4186667,-115.2241667,Critical,Low
32.2728333,-115.3255,Critical,Medium
32.42,-115.239,Critical,Medium
32.4166667,-115.25,Industrial,Medium
32.4201667,-115.2321667,Industrial,Low
32.4151667,-115.2638333,Industrial,High
32.4045,-115.2683333,Critical,Medium
32.4246667,-115.2405,Industrial,Low
58.9389,-154.4597,Industrial,Low
19.2376,-68.6908,Commercial,Medium
38.2638,-118.8401,Industrial,Low
32.3815,-115.2398333,Industrial,Low
32.419,-115.2591667,Commercial,High
36.7005,-98.43016667,Commercial,Medium
32.4176667,-115.2433333,Residential,High
38.7956657409668,-122.807662963867,Critical,Medium
19.3656,-68.6663,Critical,Low
32.422,-102.079,Industrial,High
32.4221667,-115.2475,Residential,High
32.4181667,-115.2463333,Residential,Medium
32.416,-115.2558333,Residential,Low
32.4161667,-115.244,Residential,Medium
32.4175,-115.2463333,Critical,Medium
58.1791666666667,-155.316166666667,Critical,Medium
38.8339996337891,-122.791831970215,Residential,Low
34.9485,-117.0726667,Commercial,High
38.8176651000977,-122.824996948242,Industrial,High
38.837833404541,-122.798164367676,Critical,Low
32.4185,-115.2448333,Residential,Low
37.2253333333333,-118.5875,Critical,Medium
59.9785,-153.065833333333,Critical,High
35.66783333,-97.41566667,Industrial,Medium
45.6968333333333,-112.136833333333,Industrial,Low
38.7968330383301,-122.765998840332,Residential,High
39.2032,-120.3533,Critical,Low
38.7724990844727,-122.702331542969,Residential,High
46.53366666666667,-122.648,Residential,Low
38.3708,141.5676,Critical,High
32.42,-115.2461667,Commercial,Medium
38.289,-118.6265,Critical,High
18.9616666666667,-65.1611666666667,Commercial,Medium
33.4775,-116.4515,Commercial,High
38.8316650390625,-122.818168640137,Commercial,Medium
33.4803333,-116.4561667,Residential,High
33.469,-116.4398333,Critical,Medium
38.7929992675781,-122.808670043945,Industrial,Low
19.138500213623,-155.384826660156,Critical,Low
47.524166666666666,-121.42983333333332,Residential,Medium
18.028,-68.3085,Critical,Low
36.052,-120.998,Industrial,High
32.091,-101.64,Critical,Medium
38.8018341064453,-122.819831848145,Industrial,High
54.5361666666667,-163.509,Residential,Medium
54.4839,-163.4586,Critical,Low
41.5895,-112.425666666667,Residential,High
19.16233253479,-155.481338500977,Commercial,Medium
