latitude,longitude,population_density,urbanization_level
31.744,-104.235,875,Low
37.4399,-116.9315,119,Low
44.8515,-123.65916666666666,655,High
62.2482,-154.1261,227,High
52.7331666666667,-169.884166666667,938,High
52.7305,-169.880666666667,576,Medium
37.4851666666667,-121.809,604,Medium
17.9396666666667,-66.851,872,Low
35.92,-121.241666666667,544,Medium
58.2433333333333,-155.1035,580,Medium
19.3773326873779,-155.220672607422,455,Low
35.0341667,-117.6695,146,Medium
23.9303,122.3805,647,Low
35.64,-98.09983333,178,Medium
52.7155,-169.897166666667,884,High
59.305,-152.7411,992,Medium
-52.2671,13.598,575,Low
61.6595,-150.2769,90,Medium
52.7046666666667,-169.926833333333,643,Low
34.1171667,-117.3265,594,Low
37.4846666666667,-121.809666666667,87,High
33.578,-116.809,102,Medium
61.0755,-150.2521,714,Low
58.4363333333333,-154.863333333333,252,High
38.8426666666667,-122.827,934,Low
-46.9485,33.3381,665,Low
40.0744,-119.7757,966,Low
46.933166666666665,-121.9685,124,High
38.8001670837402,-122.770332336426,972,Low
46.93783333333333,-121.95916666666666,580,Medium
52.7081666666667,-169.909,922,Low
54.1225,-165.960166666667,516,Low
38.8146667480469,-122.817497253418,990,Medium
38.8279991149902,-122.813331604004,330,High
37.4946666666667,-121.821333333333,109,Low
47.0405,-122.03183333333334,418,Medium
64.8129,-147.0358,420,Medium
32.4018333,-115.2343333,844,High
33.1266667,-116.401,224,Low
51.5446,-177.8642,792,Low
33.8621667,-117.5076667,263,Medium
35.54,-96.74916667,420,Medium
19.3085,-155.217333333333,890,Low
33.9143333,-116.773,813,Low
52.7113333333333,-169.915166666667,378,Medium
31.736,-104.244,926,Low
-15.6889,168.7958,293,High
31.743,-104.251,388,Low
52.7033333333333,-169.913166666667,257,High
31.737,-104.251,844,High
52.6813333333333,-169.946833333333,846,Medium
38.8279991149902,-122.814331054688,800,Medium
58.4241666666667,-154.358333333333,965,Low
38.826831817627,-122.814331054688,992,Low
35.7153333,-117.5743333,498,High
56.9189,-156.2565,640,Low
62.9842,-150.5011,448,High
19.2695007324219,-155.367172241211,871,Low
38.7864990234375,-122.768333435059,778,Medium
19.1598339080811,-155.476333618164,191,High
54.1211666666667,-165.953166666667,761,Low
19.15016746521,-155.581665039062,76,Low
59.5458,-152.9931,454,High
32.4091667,-115.2378333,578,High
32.4101667,-115.232,224,Medium
32.4135,-115.2405,568,High
33.7526667,-117.1126667,254,Low
34.35666667,-96.82266667,123,Medium
31.748,-104.248,83,Low
32.116,-102.173,913,Low
38.8351669311523,-122.8193359375,66,Medium
39.4039,-119.8626,198,Medium
34.936,23.1239,520,High
39.4009,-119.8692,561,High
54.1405,-165.958833333333,151,High
23.3153,143.8503,589,Medium
46.0035,-112.465666666667,178,Low
52.734,-169.909333333333,350,Medium
37.0821666666667,-121.502833333333,955,Medium
52.7236666666667,-169.887166666667,271,Low
52.0863333333333,-176.140833333333,893,High
31.625,-104.315,400,Low
52.7395,-169.915666666667,221,High
52.5529,-169.8675,781,Medium
7.5772,126.1565,638,Low
52.746,-169.884,502,Low
41.5891666666667,-112.426833333333,880,Medium
38.8451666666667,-122.834,430,High
36.4936,-116.6558,169,High
35.304,-118.5425,659,Low
48.60716666666666,-123.03133333333334,122,Low
51.9381666666667,179.698333333333,31,High
48.303,-121.70716666666668,815,Medium
35.6415,-98.09183333,837,Low
19.1586666107178,-155.476333618164,371,Medium
63.5649,-169.8507,733,Low
35.0435,-118.3261667,465,High
52.6788333333333,-169.939,565,Low
33.5788333,-116.8098333,668,High
35.64466667,-98.11366667,313,Medium
60.001,-153.0625,148,High
51.5214,-172.0231,503,Low
38.7855,-122.725833333333,292,Low
-21.1679,-179.5013,892,Medium
31.66,-104.351,499,Medium
52.694,-169.951833333333,968,Medium
36.6537,-116.2737,670,Low
39.817,-120.7313,765,Low
52.7345,-169.9005,295,Medium
52.6861666666667,-169.929,231,High
-27.8799,-176.6139,658,High
52.725,-169.8815,712,Low
64.4882,-147.0001,480,Medium
52.5366,-169.9473,379,Medium
52.683,-169.907666666667,929,High
19.2138328552246,-155.490829467773,558,Medium
36.8476,-115.9756,845,Medium
64.4552,-146.9989,171,High
46.81,-123.44083333333332,435,Low
33.5813333,-116.8043333,483,High
63.4581,-148.9005,873,Medium
47.089,-121.87433333333334,130,Low
35.588,-95.11316667,406,Low
47.3698333333333,-113.049,466,Medium
64.7463,-149.2476,346,Low
37.3282,-115.2889,457,Low
52.7023333333333,-169.9035,439,High
38.8431663513184,-122.823829650879,796,Low
44.3591666666667,-115.179166666667,954,Medium
38.8419990539551,-122.879669189453,764,High
38.8171653747559,-122.82250213623,217,Medium
33.5861667,-116.801,419,Low
19.2164993286133,-155.400329589844,118,Low
33.583,-116.8071667,145,High
62.8318,-150.6081,824,Medium
32.118,-102.19,383,Medium
38.8178329467773,-122.820167541504,34,Medium
38.84033203125,-122.877334594727,215,High
51.7641666666667,-177.455333333333,544,Low
38.8313331604004,-122.857330322266,836,Medium
52.713,-169.9,184,Medium
38.8143348693848,-122.818832397461,820,Medium
35.641,-98.09983333,958,High
44.3588333333333,-115.2065,820,Low
38.8153343200684,-122.822830200195,785,Low
38.8318328857422,-122.816665649414,71,Low
-55.9461,-27.6483,36,Low
44.606,-111.1655,476,Medium
35.778,-117.5848333,620,Low
46.18266666666667,-122.17616666666666,278,High
36.8978,-115.923,640,High
-10.1196,-74.6709,917,Low
-7.6085,123.6003,418,Low
64.4661,-146.9758,403,Medium
37.5614,21.642,620,Medium
33.7548333,-116.1198333,552,Medium
15.5681,-95.0497,832,Low
19.8943333333333,-156.396166666667,178,High
38.8139991760254,-122.761169433594,59,High
33.047,-115.9065,745,Low
59.9382,-151.1475,824,Medium
37.0409,-115.9937,264,Low
33.0655,-116.0695,936,Low
37.0401,-115.9889,277,High
35.3043333,-118.5488333,89,Medium
-5.7461,148.6439,669,Medium
19.2826671600342,-155.395660400391,918,High
19.3745,-155.226166666667,252,Low
34.004,-117.1756667,558,High
47.761833333333335,-122.01316666666666,922,High
18.4722,-104.1156,325,Low
38.836498260498,-122.81266784668,741,Medium
61.228,-141.1616,995,Medium
58.9802,-153.2861,908,High
63.5296,-147.7289,167,High
61.1884,-153.0838,555,Low
31.676,-104.191,794,Medium
62.9161,-149.5353,274,Medium
38.84033203125,-122.810165405273,806,Medium
19.1781666666667,-155.515166666667,379,Medium
61.3021666666667,-152.273666666667,853,Low
63.1188,-149.3629,144,Low
35.3048333,-118.545,797,Low
52.718,-169.947,641,Low
38.8455009460449,-122.821502685547,811,High
38.7836666666667,-122.759333333333,18,High
35.8756667,-117.7123333,557,High
32.117,-102.185,501,High
37.2801666666667,-121.647833333333,780,Medium
19.1663333333333,-155.354833333333,774,High
62.6254,-148.7707,12,Medium
60.0923,-153.316,172,Medium
38.821834564209,-122.76000213623,627,Low
19.1846675872803,-155.514663696289,463,Low
35.65516667,-98.09666667,340,Low
59.7296,-153.2307,667,Medium
38.785831451416,-122.71883392334,894,Medium
32.4278333,-115.2585,379,High
37.4619,-116.3504,799,High
32.4291667,-115.2451667,189,High
32.6455,-115.7283333,398,High
52.7435,-169.8905,524,High
38.8253326416016,-122.803497314453,568,Low
38.8328323364258,-122.801498413086,966,High
60.0435,-153.118833333333,230,High
52.7126666666667,-169.896333333333,381,High
64.8877,-149.181,511,Medium
52.7221666666667,-169.9265,127,Low
18.2503333333333,-66.4205,99,High
35.9921666666667,-120.554833333333,373,Medium
19.2126666666667,-155.379666666667,649,High
38.8236656188965,-122.802169799805,451,Low
38.8491668701172,-122.786163330078,302,Low
-35.4081,-73.2436,456,Medium
32.435,-115.2393333,418,Medium
52.691,-169.940833333333,303,Low
51.8638333333333,-177.8025,838,High
38.8346672058105,-122.818000793457,778,Low
35.6668333,-117.5135,365,Low
38.8315010070801,-122.8193359375,217,Medium
28.521,-98.554,501,Medium
37.3581666666667,-121.718666666667,89,Medium
32.4273333,-115.2463333,15,Medium
44.3707,-115.1944,394,Medium
60.3242,-141.1022,480,Low
35.7478333,-117.5666667,211,Low
33.5768333,-116.8101667,942,Medium
33.816,-117.6405,647,High
32.4255,-115.2365,439,High
60.8281,-149.8309,799,High
35.6456667,-117.4518333,241,High
38.8129997253418,-122.799331665039,863,Medium
32.44,-115.2265,18,Low
39.4108,-118.1755,125,Low
61.7035,-149.7817,430,High
60.0028333333333,-153.068166666667,79,Low
38.8354988098145,-122.81916809082,275,Low
60.0399,-151.9723,121,High
59.8283,-152.8785,694,Medium
63.2387,-151.3437,539,Low
38.8251647949219,-122.785003662109,114,Low
33.2428333,-117.4656667,333,Medium
38.8143348693848,-122.824836730957,104,High
51.8615,-177.799,867,High
63.9595,-146.8326,668,Low
38.8221664428711,-122.810333251953,955,Low
38.8348350524902,-122.81583404541,327,Medium
47.48433333333333,-122.03116666666666,493,Medium
34.5036667,-116.5035,461,Medium
58.9821,-152.8563,638,High
46.19316666666667,-122.187,471,High
34.5186667,-119.1385,722,High
60.9065,-151.7266,996,Low
35.00583333,-97.67283333,129,High
18.0336666666667,-68.3233333333333,18,High
31.942,-103.778,791,Medium
41.5796666666667,-112.4065,364,Low
19.142,-155.491833333333,916,High
60.5196666666667,-152.525,931,High
-5.801,112.5206,411,High
38.1855,-118.845,139,High
38.7955017089844,-122.779167175293,580,Low
54.2211666666667,-165.729,108,High
38.8023333333333,-122.781333333333,291,Medium
53.8545,-166.464666666667,689,High
32.4206667,-115.2371667,891,Low
36.7773,-116.2651,73,Low
36.0935,-117.8748333,865,Low
38.8223342895508,-122.841667175293,697,High
51.7055,-179.081166666667,530,Low
54.1398333333333,-165.961333333333,727,High
52.6806666666667,-169.938166666667,58,High
36.7764,-116.2785,374,Low
52.7335,-169.901,798,High
35.8881667,-117.6851667,824,Medium
38.7936666666667,-122.749,254,Medium
33.0583333,-116.4265,358,High
33.7806667,-116.1463333,963,Low
63.4859,-148.9318,243,Medium
38.8046666666667,-122.8005,627,Low
35.163,-101.118,497,Low
52.6985,-169.8715,576,Medium
52.7205,-169.881333333333,100,High
19.2573337554932,-155.401168823242,367,Low
38.8376655578613,-122.829330444336,241,High
61.9053,-151.765,796,Medium
33.6646667,-116.7145,339,Low
55.6669,-149.2535,183,Medium
40.415,-121.1745,899,High
33.9958333,-116.8033333,797,High
38.8115005493164,-122.820831298828,941,Medium
52.7291666666667,-169.897333333333,87,Medium
43.3096,-126.9582,396,Medium
63.3638,-149.8162,85,High
32.4185,-115.231,560,High
38.8175010681152,-122.798667907715,889,Low
32.4296667,-115.217,318,High
32.4358333,-115.228,284,Low
32.4348333,-115.2281667,613,Medium
54.1193333333333,-165.946833333333,72,High
32.4513333,-116.26,107,Medium
38.816333770752,-122.814002990723,708,Medium
32.4046667,-115.2655,570,Medium
35.89666667,-97.34666667,433,Low
40.085,-121.562833333333,495,Medium
38.8208333333333,-122.755666666667,407,Low
60.0671,-152.9861,253,Low
46.53366666666667,-122.64783333333334,366,Low
52.7311666666667,-169.899,955,Low
52.6905,-169.925,361,Low
52.6948333333333,-169.875833333333,111,Medium
38.8246650695801,-122.765830993652,795,High
52.7116666666667,-169.909333333333,984,Medium
52.6848333333333,-169.938833333333,922,Low
38.824333190918,-122.765167236328,256,Medium
33.0281667,-116.3586667,112,High
32.9136667,-116.2431667,858,Medium
38.8245010375977,-122.764999389648,430,High
52.7356666666667,-169.895,464,Low
36.7809,-116.0957,456,High
54.0421666666667,-166.141666666667,459,Medium
52.7348333333333,-169.8835,586,High
-37.2324,52.3941,880,High
52.6893333333333,-169.929666666667,501,High
35.5275,-96.76166667,21,Low
-3.9666,-103.7702,210,Medium
34.617,-95.83216667,369,Low
44.6263333333333,-112.4295,318,Low
38.8190002441406,-122.804496765137,51,High
38.8181648254395,-122.805000305176,115,High
61.5053,-150.8757,515,High
35.52916667,-96.768,151,High
35.523,-96.76766667,607,High
58.3336,-155.0589,82,Low
45.9027,-74.6616,874,Medium
52.7415,-169.891833333333,941,Low
52.7348333333333,-169.903333333333,296,Medium
52.7431666666667,-169.8895,803,Medium
38.7898333333333,-122.7675,310,High
38.8246650695801,-122.85383605957,929,Low
39.628,-120.4715,20,Low
61.6381,-148.0421,555,Low
32.4255,-115.2353333,75,Medium
63.0493,-151.5989,537,Low
35.6455,-98.10566667,342,Medium
60.3366,-150.9739,165,High
32.4213333,-115.2171667,418,High
1.2548,-30.5633,608,Low
62.5749,-150.0523,66,Medium
33.9883333,-116.8198333,452,Medium
34.98933333,-97.67533333,81,High
61.6689,-148.0241,932,Medium
60.919,-149.6593,247,High
58.1316,-154.2646,18,High
47.619166666666665,-120.24433333333332,956,Low
32.119,-102.187,811,Medium
38.8166656494141,-122.821166992188,697,High
40.0552,-119.6717,667,Medium
35.6205,-90.4213333333333,365,Medium
-33.4002,-68.525,419,Low
18.8585,-155.642,910,High
0.9271,123.8264,679,High
32.4196667,-115.2153333,757,Medium
-11.6074,165.2327,952,Low
32.115,-102.182,368,Medium
38.8203315734863,-122.788497924805,579,High
36.7524,-116.28,402,Medium
38.8198318481445,-122.788330078125,25,Medium
57.3781,-157.1106,583,Low
43.7905,-121.15266666666666,205,High
19.2943333333333,-155.442833333333,317,High
60.0038333333333,-153.067,813,Medium
60.1525,-153.1556,887,High
32.4315,-115.223,190,High
43.6551,-127.9006,450,High
32.426,-115.2416667,566,High
38.7941665649414,-122.749664306641,938,High
34.0035,-117.254,243,Low
38.8313331604004,-122.817497253418,860,Medium
32.4046667,-115.2605,830,Medium
14.489,-92.5106,422,Low
38.7866668701172,-122.745666503906,888,Medium
38.7841682434082,-122.753997802734,759,High
64.4772,-146.9863,220,High
52.9393,107.3315,106,Medium
33.5836667,-116.8078333,780,High
33.5786667,-116.7966667,85,Medium
33.5846667,-116.8051667,802,Low
31.722,-104.306,198,Medium
59.4233,-139.0705,797,High
46.6585,-111.414333333333,802,High
46.8678333333333,-112.520166666667,240,High
38.8415,-122.8215,365,Medium
46.93333333333333,-121.96116666666668,937,High
53.8518333333333,-166.858333333333,518,High
33.4676667,-117.076,413,High
61.3131,-149.7173,874,Medium
36.7642,-116.2511,76,Medium
60.04,-153.036166666667,238,High
41.5941666666667,-112.399833333333,348,Medium
60.0278333333333,-152.8975,348,High
60.4728333333333,-152.737166666667,767,High
11.0067,138.8699,705,High
41.5918333333333,-112.3975,669,Medium
33.0908333,-115.6025,911,Low
38.7828330993652,-122.755836486816,326,Medium
46.9385,-121.9565,151,Low
46.931333333333335,-121.9715,827,High
46.9385,-121.96516666666666,711,Medium
64.4865,-146.8949,127,Medium
5.2858,36.7419,354,Low
-27.811,-72.0777,237,High
51.5202,-179.2805,329,Medium
46.19916666666666,-122.1905,399,High
59.9861666666667,-153.097166666667,529,High
36.6966,-115.8612,77,Low
31.668,-104.194,32,Medium
46.934333333333335,-121.96133333333331,423,Medium
61.5533,-154.1134,59,Medium
38.7863349914551,-122.769836425781,516,Medium
32.3955,-115.2496667,464,High
32.399,-115.2626667,984,Medium
38.2071647644043,-122.481834411621,80,Low
60.0553333333333,-153.105833333333,735,High
33.5808333,-116.8068333,71,Medium
32.4325,-115.2396667,395,Low
59.853,-151.7944,503,High
58.2768333333333,-154.996333333333,875,High
35.67,-97.42183333,306,Low
32.4126667,-115.2623333,570,Low
32.3951667,-115.2508333,564,High
36.61,-121.252,594,High
32.428,-115.2321667,713,Medium
56.2801,164.0972,254,Medium
35.3035,-118.5428333,235,Medium
32.3938333,-115.2471667,476,High
32.3806667,-115.2545,940,High
32.4158333,-115.2466667,968,High
-11.6476,-75.8091,479,Medium
32.4241667,-115.239,284,Low
60.2231,-151.2719,760,Low
61.865,-149.2836,64,Low
38.8193321228027,-122.808502197266,565,High
38.7582,-119.5725,701,Medium
60.009,-153.079333333333,902,High
38.8421669006348,-122.879997253418,14,Low
32.4188333,-115.2566667,514,High
32.4108333,-115.2536667,61,Medium
60.0036666666667,-153.075166666667,964,Medium
61.5112,-150.0825,820,Low
19.3723335266113,-155.216995239258,718,Low
38.8134994506836,-122.824333190918,798,High
-10.5686,-73.9543,156,High
38.8366661071777,-122.810333251953,673,High
32.4115,-115.247,681,Low
32.4271667,-115.2305,885,Low
38.7878341674805,-122.768669128418,682,Low
52.0541666666667,-176.143166666667,449,High
32.4261667,-115.227,207,Low
32.114,-102.188,277,Low
32.4238333,-115.2205,997,Low
32.407,-115.2136667,855,Medium
32.4413333,-115.2175,678,High
34.9366667,-119.0556667,625,Low
33.5756667,-116.807,776,Low
32.4228333,-115.2628333,769,High
-31.5003,-178.455,605,High
32.421,-115.2535,266,Low
32.4108333,-115.2701667,261,High
32.4236667,-115.2283333,485,Medium
32.4091667,-115.2606667,755,Low
32.4013333,-115.255,244,Low
32.3953333,-115.2371667,57,Medium
32.409,-115.2548333,102,Low
32.41,-115.2566667,496,High
32.4185,-115.2678333,357,High
32.4113333,-115.2518333,389,Medium
32.4186667,-115.2241667,198,Medium
32.2728333,-115.3255,159,High
32.42,-115.239,616,Low
32.4166667,-115.25,411,High
32.4201667,-115.2321667,474,High
32.4151667,-115.2638333,833,Medium
32.4045,-115.2683333,995,Medium
32.4246667,-115.2405,119,Medium
58.9389,-154.4597,872,Low
19.2376,-68.6908,754,Medium
38.2638,-118.8401,142,Low
32.3815,-115.2398333,750,Medium
32.419,-115.2591667,176,Medium
36.7005,-98.43016667,251,Medium
32.4176667,-115.2433333,654,Low
38.7956657409668,-122.807662963867,432,High
19.3656,-68.6663,868,High
32.422,-102.079,175,Medium
32.4221667,-115.2475,441,High
32.4181667,-115.2463333,111,High
32.416,-115.2558333,402,High
32.4161667,-115.244,503,Medium
32.4175,-115.2463333,200,Medium
58.1791666666667,-155.316166666667,892,Medium
38.8339996337891,-122.791831970215,820,Low
34.9485,-117.0726667,57,High
38.8176651000977,-122.824996948242,803,Medium
38.837833404541,-122.798164367676,180,High
32.4185,-115.2448333,465,High
37.2253333333333,-118.5875,451,Medium
59.9785,-153.065833333333,595,High
35.66783333,-97.41566667,997,Medium
45.6968333333333,-112.136833333333,495,Low
38.7968330383301,-122.765998840332,176,High
39.2032,-120.3533,687,High
38.7724990844727,-122.702331542969,52,Low
46.53366666666667,-122.648,302,Medium
38.3708,141.5676,881,Low
32.42,-115.2461667,384,Medium
38.289,-118.6265,265,Low
18.9616666666667,-65.1611666666667,570,High
33.4775,-116.4515,398,Medium
38.8316650390625,-122.818168640137,776,Medium
33.4803333,-116.4561667,644,Low
33.469,-116.4398333,748,Low
38.7929992675781,-122.808670043945,895,Medium
19.138500213623,-155.384826660156,684,High
47.524166666666666,-121.42983333333332,80,High
18.028,-68.3085,55,High
36.052,-120.998,188,High
32.091,-101.64,961,High
38.8018341064453,-122.819831848145,417,Medium
54.5361666666667,-163.509,747,High
54.4839,-163.4586,459,Medium
41.5895,-112.425666666667,646,Low
19.16233253479,-155.481338500977,845,High
33.1658333,-116.0996667,364,Medium
34.4798333,-119.192,67,High
63.1086,-150.6703,430,High
32.3418333,-115.33,490,Low
-5.8102,112.5068,269,Low
62.0133,-149.3022,258,Medium
33.5795,-116.8093333,248,Low
37.4345,-113.135333333333,220,Low
64.5903,-147.0677,198,Low
39.9459,-120.075,596,Low
58.2956666666667,-154.989166666667,266,Low
38.8133333333333,-122.8245,361,High
60.0086666666667,-153.075666666667,662,Medium
60.0178333333333,-153.065166666667,854,High
41.9524,-119.5954,482,Medium
37.434,-113.131666666667,735,Low
38.7938,-119.5985,452,High
18.222,-67.217,410,Low
41.5946666666667,-112.410166666667,328,High
33.3508333,-116.3645,793,High
38.8079986572266,-122.813003540039,947,Medium
60.0051666666667,-153.120333333333,162,High
37.4346666666667,-113.131,487,High
65.4301,-149.9973,664,Medium
46.53366666666667,-122.64266666666668,757,Medium
-6.4618,147.6872,295,Low
38.7976684570312,-122.765830993652,256,Low
19.1555004119873,-155.480499267578,878,Low
31.545,-104.14,581,Low
19.174165725708,-155.491165161133,728,High
33.5805,-116.8071667,74,High
19.2053337097168,-155.374328613281,786,Medium
37.1754,-117.4064,255,Low
33.5283333,-116.5471667,117,Low
38.8341674804688,-122.791664123535,451,Medium
35.6613333,-117.4858333,711,Low
41.5805,-112.406333333333,284,Medium
-21.4598,-66.6324,908,High
38.8354988098145,-122.807662963867,993,Low
-21.5632,-179.1407,206,Medium
38.8156666666667,-122.821333333333,816,High
60.014,-153.080666666667,188,High
38.8235015869141,-122.766830444336,168,Medium
14.4523,-92.4483,347,Low
34.038,-117.0138333,965,Medium
59.8459,-153.3995,19,High
33.6835,-116.7156667,173,Medium
62.2415,-151.0619,971,High
60.4811,-151.4075,981,Medium
32.8175,-116.6501667,557,Medium
63.2563,-151.3469,523,Medium
33.335,-116.3995,186,High
56.1345,160.8277,327,Low
39.1976666666667,-111.505166666667,399,Low
33.5751667,-116.807,919,High
33.43,-116.8753333,437,Low
-11.0107,163.5431,283,Medium
52.6482,-169.9307,642,Medium
35.7646667,-117.5973333,489,Low
31.676,-104.194,181,Low
11.8476,-73.4978,579,Medium
60.5171,-151.8033,705,High
57.9924,-156.4441,852,High
36.1203333,-117.8793333,811,High
60.201,-152.6127,544,High
19.373,-155.223166666667,503,High
17.6059,145.8167,239,Low
60.1362,-152.5252,77,High
18.673,-106.2233,698,Medium
39.1695,-123.421666666667,739,Medium
35.01766667,-97.6995,562,Low
44.327,-114.8095,442,Low
38.7961654663086,-122.767501831055,493,High
41.9525,-119.5888,346,Medium
32.6413333,-115.7216667,134,High
34.2236667,-118.5716667,393,Medium
38.8359985351562,-122.800331115723,714,Low
-6.7116,71.9946,811,High
19.3724994659424,-155.214172363281,852,High
35.6665,-97.41733333,701,Medium
19.3793334960938,-155.210662841797,423,Medium
19.3701666666667,-155.2135,264,Medium
19.3840007781982,-155.213500976562,574,High
38.8406666666667,-122.8245,140,Medium
36.118,-117.8828333,705,Medium
56.083,-159.527333333333,323,Medium
38.8071670532227,-122.837333679199,95,Low
47.6213333333333,-113.160333333333,527,Low
52.6868333333333,-169.913333333333,388,Medium
33.5808333,-116.8096667,151,Medium
-22.0921,-179.6279,502,Low
33.8961667,-117.0263333,760,High
44.3343333333333,-114.806666666667,675,Low
38.306,-112.266166666667,800,Low
40.6992,-74.7672,572,High
35.7756667,-117.6543333,117,High
52.6733333333333,-169.9145,410,Low
52.7385,-169.844833333333,983,Medium
35.9841667,-117.6476667,68,High
52.7461666666667,-169.821666666667,371,High
47.968,153.2358,372,High
35.962,-117.6581667,139,Medium
53.84,-166.499333333333,456,Medium
52.7176666666667,-169.877166666667,485,High
58.2905,-154.863666666667,486,High
52.8185,-169.78,594,Medium
47.09166666666667,-121.87283333333332,614,Medium
62.6448,-151.2235,945,High
32.122,-102.191,992,Low
-28.3573,-179.7431,196,Medium
33.0593333,-115.579,381,High
33.0641667,-115.5785,235,Low
-33.2243,-179.4482,117,High
61.1741,-152.0234,595,Medium
33.0638333,-115.5755,904,High
33.0633333,-115.5766667,960,High
19.2178333333333,-155.4815,723,High
52.6966666666667,-169.886333333333,742,Low
34.0145,-117.588,71,Medium
63.4862,-150.6607,824,High
18.8686666666667,-155.654833333333,814,High
51.7941666666667,-177.4785,53,Medium
33.5743333,-116.8096667,522,High
32.127,-102.194,746,Low
57.2192,-154.7778,855,High
33.5748333,-116.807,823,Medium
33.5785,-116.808,327,Low
33.5833333,-116.8035,67,High
35.663,-117.5145,935,High
62.2749,-148.5966,758,High
33.5751667,-116.811,73,High
19.2678337097168,-155.397827148438,444,Low
61.3015,-152.2185,972,High
40.6951,-74.7856,899,Low
62.1784,-150.5846,837,Low
35.7211667,-117.5708333,192,Medium
38.8354988098145,-122.820167541504,827,High
38.8351669311523,-122.819000244141,637,Medium
37.0239,-116.3642,526,High
36.0353333333333,-120.609333333333,902,Low
13.0482,51.1958,79,High
52.6955,-169.905333333333,259,Medium
38.8264999389648,-122.797500610352,980,Medium
38.8264999389648,-122.797164916992,163,Low
33.5223333,-116.5235,24,High
31.684,-104.508,968,Low
58.1661666666667,-155.404333333333,270,Low
31.674,-104.527,382,High
58.2878333333333,-154.987666666667,949,High
36.09616667,-97.60883333,378,Medium
-33.4303,179.7844,934,High
38.8358345031738,-122.789665222168,624,High
35.6641667,-117.5148333,75,High
33.9386667,-116.7746667,253,Low
38.8241653442383,-122.759666442871,673,High
61.2678,-150.0456,671,High
39.5312,-120.3953,926,Low
-30.039,-177.9539,958,Low
38.8209991455078,-122.84383392334,281,High
36.1048333,-117.8876667,649,High
62.1186,-151.0909,162,Low
31.674,-104.363,218,Medium
19.2296666666667,-155.373333333333,752,High
19.2428340911865,-155.356170654297,670,Medium
38.8361663818359,-122.798164367676,871,High
60.0066666666667,-153.073833333333,987,High
33.583,-116.809,195,Low
35.00416667,-97.664,823,High
45.36383333333333,-121.70333333333332,429,High
64.4309,-147.0401,204,High
38.7765,-122.707166666667,482,Medium
41.5788333333333,-112.429833333333,762,Low
33.5908333,-116.8028333,396,High
38.7953333333333,-122.926166666667,85,Medium
36.9968,-116.3949,623,Low
36.751,-115.8512,789,Low
52.1013333333333,-174.244833333333,69,Medium
37.2093,-116.509,37,Medium
36.711,-115.8806,715,High
31.543,-104.138,952,Medium
38.8188323974609,-122.841835021973,102,Low
46.6706666666667,-112.3975,611,High
11.8046,-73.5013,588,Low
38.8296666666667,-122.821166666667,955,High
36.7562,-115.8507,586,Low
46.203833333333336,-122.17483333333334,432,Low
31.72,-104.309,194,Low
31.721,-104.531,156,Low
11.8698,-86.291,59,Medium
-18.8082,168.8302,900,High
52.0623333333333,-176.170833333333,794,Medium
60.0535,-153.071333333333,427,Medium
51.7749,-179.9024,827,High
-6.8974,128.2888,832,High
35.717,-117.5245,324,High
37.2191666666667,-121.602166666667,540,High
34.9106667,-119.0166667,36,High
38.8036666666667,-122.777666666667,989,High
52.7461666666667,-169.8265,373,Low
65.0067,-147.2032,445,Medium
35.8655,-117.6926667,322,Low
35.8955,-117.9068333,921,Medium
51.8505,-177.776166666667,132,Low
-27.2252,-176.1264,211,Medium
60.0035,-153.072666666667,894,Low
38.8243333333333,-122.796666666667,538,Low
38.8076667785645,-122.810668945312,501,Low
19.1418342590332,-155.35400390625,108,Low
42.979,-122.39983333333332,535,Low
19.3756675720215,-155.210998535156,656,Low
38.8201666666667,-122.819333333333,459,High
33.5795,-116.8066667,747,Low
44.3283333333333,-114.855833333333,186,High
38.8148345947266,-122.821502685547,399,Low
19.2666664123535,-155.401168823242,811,Medium
-21.4005,-178.9138,395,Medium
41.5888333333333,-112.427166666667,489,High
52.714,-169.848,405,Low
-7.4857,127.9655,39,Medium
16.0472,-95.1376,460,Medium
62.7653,-150.58,566,Medium
34.2308333,-117.5056667,251,Low
51.9025,179.590666666667,668,Medium
58.1705,-155.383666666667,33,Medium
38.8113327026367,-122.827835083008,510,High
-33.2643,179.9084,100,Medium
48.75,-121.82466666666669,855,High
61.0455,-152.359166666667,366,High
38.8303337097168,-122.787002563477,979,Low
37.6326666666667,-119.0305,288,High
46.085166666666666,-122.152,942,Medium
36.7507,-116.2803,45,Medium
36.7486,-116.281,458,Medium
44.1125,-115.1525,119,High
40.765,-124.403333333333,86,Low
38.8058319091797,-122.768997192383,35,High
19.0496666666667,-155.702833333333,484,Medium
38.800666809082,-122.771835327148,726,Low
44.7465,-111.125666666667,826,Medium
58.1688333333333,-155.357666666667,730,Medium
33.5831667,-116.805,239,Medium
24.2097,121.6771,804,High
58.177,-155.392333333333,683,Low
58.17,-155.3915,981,High
51.7326666666667,-177.449833333333,871,High
18.7178333333333,-64.3838333333333,282,Medium
41.5845,-112.422833333333,172,Low
30.7632,140.8293,368,Medium
-15.107,168.0905,762,High
35.9455,-97.88533333,330,Low
33.5793333,-116.8055,141,Low
58.1783333333333,-155.3095,32,Low
58.1793333333333,-155.308333333333,654,Medium
58.1796666666667,-155.3085,414,Low
58.1783333333333,-155.310166666667,551,High
